user_id,event_type,product_id
812,home_page_view,3179
387,add_to_cart,1982
558,home_page_view,336
900,home_page_view,7542
210,purchase,3491
162,add_to_cart,5445
842,add_to_cart,9837
235,add_to_cart,4250
834,add_to_cart,7245
542,add_to_cart,5395
163,purchase,418
377,purchase,8263
346,add_to_cart,7401
17,purchase,7227
874,purchase,2652
374,add_to_cart,615
116,purchase,2456
351,purchase,6391
147,add_to_cart,1327
491,home_page_view,8709
671,home_page_view,8431
492,detail_product_view,7322
329,home_page_view,6793
699,detail_product_view,4275
16,home_page_view,9228
461,detail_product_view,4416
918,detail_product_view,6525
432,purchase,8551
506,home_page_view,4565
846,add_to_cart,1338
514,add_to_cart,7335
920,add_to_cart,6629
83,purchase,1330
267,detail_product_view,9254
634,detail_product_view,9101
833,home_page_view,3386
751,add_to_cart,8355
575,home_page_view,6190
638,purchase,6082
201,detail_product_view,2644
226,purchase,696
113,add_to_cart,4025
924,purchase,8223
446,detail_product_view,4509
881,add_to_cart,2433
833,home_page_view,6491
527,add_to_cart,2226
377,home_page_view,8139
628,purchase,1308
682,add_to_cart,3552
708,detail_product_view,3155
479,add_to_cart,2468
365,detail_product_view,9028
237,home_page_view,3926
29,home_page_view,713
841,purchase,5518
342,detail_product_view,6133
897,add_to_cart,3560
610,home_page_view,4613
630,purchase,1854
152,add_to_cart,8526
793,add_to_cart,8942
629,home_page_view,9641
465,add_to_cart,7727
691,home_page_view,6287
358,purchase,9388
5,add_to_cart,8983
318,purchase,2164
58,add_to_cart,1545
69,detail_product_view,7606
102,home_page_view,6233
963,add_to_cart,5498
951,detail_product_view,8904
560,home_page_view,8111
707,add_to_cart,6352
143,home_page_view,2304
917,purchase,3708
539,purchase,6664
269,add_to_cart,1051
156,purchase,8609
820,add_to_cart,8911
16,purchase,5357
647,add_to_cart,283
528,home_page_view,3974
467,add_to_cart,5995
636,home_page_view,3515
258,purchase,4054
734,detail_product_view,8988
968,detail_product_view,8541
286,home_page_view,4956
643,home_page_view,3973
267,purchase,2397
357,home_page_view,4996
744,home_page_view,8406
959,purchase,2200
530,add_to_cart,8605
188,purchase,4649
556,home_page_view,711
558,detail_product_view,3240
712,purchase,2869
380,home_page_view,1325
708,home_page_view,3859
39,add_to_cart,4794
980,home_page_view,1325
260,detail_product_view,6383
53,home_page_view,5225
629,add_to_cart,377
41,detail_product_view,6845
499,detail_product_view,3074
372,home_page_view,2630
748,add_to_cart,3879
630,detail_product_view,2157
206,home_page_view,4796
655,home_page_view,839
27,home_page_view,5860
704,purchase,4352
792,add_to_cart,810
840,detail_product_view,1335
988,add_to_cart,173
682,add_to_cart,7890
913,add_to_cart,1332
634,home_page_view,3092
983,add_to_cart,634
647,home_page_view,4149
491,purchase,4396
727,home_page_view,7143
939,detail_product_view,7422
533,home_page_view,8299
67,detail_product_view,925
828,purchase,2580
570,add_to_cart,8259
923,home_page_view,460
318,home_page_view,7303
806,home_page_view,2102
123,detail_product_view,4184
704,add_to_cart,740
583,purchase,3724
721,detail_product_view,3902
834,add_to_cart,3510
974,add_to_cart,2303
113,home_page_view,6885
538,detail_product_view,1980
51,detail_product_view,6268
415,purchase,1310
239,detail_product_view,3251
333,add_to_cart,9012
938,add_to_cart,7666
910,detail_product_view,9405
549,home_page_view,3322
321,detail_product_view,9810
125,add_to_cart,6574
849,home_page_view,8161
340,purchase,4323
953,detail_product_view,4958
910,detail_product_view,5605
968,home_page_view,4416
665,detail_product_view,1251
619,add_to_cart,257
235,purchase,3845
227,add_to_cart,6661
590,detail_product_view,7520
291,purchase,4209
669,detail_product_view,247
773,detail_product_view,2125
528,detail_product_view,6207
972,detail_product_view,2140
39,detail_product_view,5932
190,home_page_view,918
558,detail_product_view,2397
620,purchase,758
989,purchase,2590
536,add_to_cart,4559
622,add_to_cart,8317
326,detail_product_view,2238
959,home_page_view,6444
8,purchase,7529
405,home_page_view,7489
280,detail_product_view,3786
280,detail_product_view,7484
501,purchase,9462
29,purchase,3550
563,purchase,2305
625,detail_product_view,520
911,home_page_view,6620
672,home_page_view,3706
24,home_page_view,6448
458,home_page_view,4866
644,home_page_view,2241
188,detail_product_view,3544
848,add_to_cart,1404
584,purchase,6974
547,home_page_view,8128
881,purchase,62
128,purchase,24
962,home_page_view,173
134,purchase,4617
494,detail_product_view,2502
935,add_to_cart,1014
995,home_page_view,9824
712,home_page_view,1093
300,detail_product_view,7470
826,home_page_view,4243
9,home_page_view,7508
810,purchase,9147
206,home_page_view,5877
195,purchase,8954
874,detail_product_view,2995
753,home_page_view,7018
1000,detail_product_view,6507
898,add_to_cart,5586
422,home_page_view,6983
316,purchase,1161
805,home_page_view,8917
627,add_to_cart,2257
880,add_to_cart,6081
217,add_to_cart,2001
452,purchase,9024
858,add_to_cart,5560
169,purchase,9311
936,add_to_cart,4717
386,home_page_view,6271
261,add_to_cart,1344
492,add_to_cart,7761
905,home_page_view,1112
108,add_to_cart,2465
692,purchase,7780
669,detail_product_view,7023
879,add_to_cart,5960
352,purchase,2982
458,add_to_cart,2135
406,detail_product_view,5851
982,add_to_cart,814
202,detail_product_view,6771
377,purchase,5631
19,purchase,5661
963,detail_product_view,2942
745,purchase,7537
24,purchase,9858
205,add_to_cart,4020
139,add_to_cart,7089
976,add_to_cart,6720
228,add_to_cart,8018
172,home_page_view,2874
127,add_to_cart,3926
421,add_to_cart,8336
904,add_to_cart,7444
815,add_to_cart,7511
538,purchase,2571
955,detail_product_view,1896
263,detail_product_view,9483
272,home_page_view,3028
906,home_page_view,1515
254,home_page_view,3252
591,detail_product_view,7428
976,purchase,1214
574,add_to_cart,4152
942,purchase,6246
870,home_page_view,6593
773,detail_product_view,1323
692,purchase,9703
71,home_page_view,5617
542,add_to_cart,5895
259,detail_product_view,3955
144,detail_product_view,5728
388,purchase,418
356,add_to_cart,1869
136,detail_product_view,8359
153,home_page_view,7760
921,add_to_cart,6646
971,add_to_cart,7586
338,detail_product_view,8350
618,detail_product_view,3793
986,add_to_cart,5384
495,purchase,3917
497,detail_product_view,4046
840,add_to_cart,7519
329,detail_product_view,3896
88,home_page_view,9349
923,home_page_view,2028
890,add_to_cart,4860
171,home_page_view,4056
221,home_page_view,689
607,home_page_view,8337
247,detail_product_view,4420
180,add_to_cart,3623
747,home_page_view,6780
165,detail_product_view,8827
201,add_to_cart,6265
388,purchase,8906
546,detail_product_view,7171
35,add_to_cart,9158
651,home_page_view,7779
82,purchase,2375
286,add_to_cart,5716
547,purchase,9756
604,home_page_view,4256
10,purchase,8454
666,home_page_view,6699
498,detail_product_view,8597
500,purchase,3205
837,detail_product_view,5443
65,add_to_cart,1028
876,add_to_cart,9497
586,home_page_view,2801
93,detail_product_view,3697
82,add_to_cart,7105
375,home_page_view,866
384,add_to_cart,4630
364,detail_product_view,8067
446,home_page_view,3397
466,detail_product_view,7397
118,purchase,872
799,home_page_view,1346
700,purchase,713
676,home_page_view,6601
949,purchase,8462
139,detail_product_view,8310
51,home_page_view,5923
44,detail_product_view,8671
149,detail_product_view,9180
830,purchase,3228
596,home_page_view,1375
147,detail_product_view,9953
160,add_to_cart,5416
848,add_to_cart,6408
851,home_page_view,7091
372,home_page_view,5982
825,purchase,5682
971,add_to_cart,5817
507,home_page_view,85
85,add_to_cart,805
364,add_to_cart,7570
246,add_to_cart,2008
475,home_page_view,8364
835,home_page_view,6856
291,home_page_view,5373
799,detail_product_view,3839
4,home_page_view,4519
126,home_page_view,7773
245,home_page_view,8385
473,purchase,5564
342,home_page_view,8883
752,purchase,5750
956,add_to_cart,5574
909,purchase,6960
487,detail_product_view,5176
879,home_page_view,9082
734,detail_product_view,9567
978,detail_product_view,3015
693,detail_product_view,4204
457,purchase,2784
287,purchase,4767
655,add_to_cart,6852
354,detail_product_view,9098
495,add_to_cart,3580
297,add_to_cart,1664
521,home_page_view,1694
86,detail_product_view,70
885,add_to_cart,6403
287,detail_product_view,2592
684,detail_product_view,4957
909,add_to_cart,3911
229,purchase,2473
511,home_page_view,9572
750,detail_product_view,6298
448,home_page_view,5191
949,detail_product_view,8120
752,home_page_view,4981
845,purchase,161
721,purchase,7943
205,add_to_cart,130
566,home_page_view,1136
458,home_page_view,152
944,detail_product_view,4009
470,detail_product_view,9994
37,detail_product_view,3387
156,home_page_view,3869
727,detail_product_view,6311
776,add_to_cart,6074
555,add_to_cart,2169
664,home_page_view,4512
893,add_to_cart,8858
373,purchase,9948
583,detail_product_view,549
186,purchase,180
607,home_page_view,8417
111,add_to_cart,1248
71,home_page_view,6168
627,home_page_view,4725
344,home_page_view,6334
577,add_to_cart,6702
150,home_page_view,7986
550,add_to_cart,3650
344,purchase,7684
428,detail_product_view,1140
537,purchase,4838
911,detail_product_view,343
10,detail_product_view,4407
550,purchase,9313
64,detail_product_view,4783
306,purchase,3601
468,purchase,5267
427,detail_product_view,8126
973,detail_product_view,1308
200,home_page_view,3707
760,home_page_view,9125
336,add_to_cart,1297
140,add_to_cart,2623
645,home_page_view,7
890,home_page_view,9349
640,add_to_cart,6231
345,add_to_cart,7719
726,add_to_cart,3153
880,add_to_cart,6408
349,add_to_cart,8438
534,detail_product_view,5343
295,home_page_view,4438
919,add_to_cart,5923
876,add_to_cart,5329
637,purchase,4183
629,home_page_view,6517
304,detail_product_view,2864
226,add_to_cart,625
658,add_to_cart,2634
691,purchase,6180
1,add_to_cart,5202
11,home_page_view,2694
702,purchase,6361
405,purchase,8105
493,detail_product_view,4359
636,home_page_view,4365
424,purchase,4907
912,purchase,1037
680,home_page_view,1075
173,detail_product_view,682
486,purchase,8856
488,purchase,3135
294,detail_product_view,3384
302,add_to_cart,1274
244,home_page_view,4874
191,detail_product_view,7879
578,home_page_view,3885
637,add_to_cart,7453
863,purchase,836
436,add_to_cart,5723
237,purchase,2560
492,detail_product_view,3299
315,detail_product_view,2727
899,home_page_view,2278
304,add_to_cart,2124
650,add_to_cart,1360
201,add_to_cart,8786
217,purchase,5550
385,home_page_view,2198
450,detail_product_view,3584
156,add_to_cart,3410
277,purchase,955
801,purchase,6424
352,detail_product_view,3501
715,detail_product_view,2574
589,purchase,3730
884,detail_product_view,5149
652,detail_product_view,4018
778,home_page_view,4622
215,add_to_cart,3459
650,detail_product_view,7493
981,purchase,2235
865,add_to_cart,9064
819,home_page_view,1184
289,purchase,6823
788,purchase,4306
740,purchase,5743
746,add_to_cart,6068
999,home_page_view,3724
508,add_to_cart,8644
778,purchase,9358
344,add_to_cart,7803
320,purchase,3972
586,detail_product_view,7212
536,home_page_view,4355
497,add_to_cart,7333
299,purchase,8092
567,add_to_cart,3453
847,home_page_view,2267
134,home_page_view,1666
175,add_to_cart,9120
656,detail_product_view,242
270,detail_product_view,9533
301,purchase,8796
754,detail_product_view,8920
593,purchase,3724
868,add_to_cart,5143
934,home_page_view,5260
573,add_to_cart,6910
715,purchase,4253
678,detail_product_view,7458
162,purchase,6955
972,detail_product_view,9310
970,purchase,8566
101,home_page_view,1231
32,detail_product_view,9213
507,detail_product_view,5715
788,add_to_cart,1102
596,add_to_cart,9264
26,detail_product_view,2932
256,add_to_cart,3934
700,purchase,6776
937,detail_product_view,2861
63,purchase,2001
311,add_to_cart,748
441,home_page_view,346
936,detail_product_view,7294
375,home_page_view,3189
145,detail_product_view,178
550,detail_product_view,9404
965,home_page_view,6002
544,detail_product_view,3737
206,detail_product_view,4801
560,add_to_cart,5250
569,detail_product_view,840
423,home_page_view,8645
128,purchase,6771
941,purchase,5199
98,detail_product_view,9577
359,purchase,9690
19,home_page_view,9652
980,add_to_cart,3819
596,add_to_cart,6521
350,add_to_cart,1076
340,detail_product_view,8223
363,detail_product_view,339
991,add_to_cart,438
309,detail_product_view,4932
259,purchase,8351
577,detail_product_view,7367
265,detail_product_view,5481
71,add_to_cart,2415
303,add_to_cart,8810
697,home_page_view,32
381,home_page_view,8163
176,detail_product_view,4962
814,home_page_view,881
219,purchase,1612
749,detail_product_view,4992
427,add_to_cart,6604
86,detail_product_view,6309
755,purchase,9767
234,detail_product_view,1890
862,home_page_view,3
69,detail_product_view,9267
331,purchase,7444
705,home_page_view,7055
953,home_page_view,5856
218,home_page_view,9839
176,add_to_cart,8982
92,purchase,3851
744,home_page_view,505
137,add_to_cart,5659
100,detail_product_view,8195
861,purchase,7489
483,detail_product_view,2515
64,add_to_cart,2268
294,purchase,3802
795,detail_product_view,8344
462,purchase,4227
613,add_to_cart,6821
414,detail_product_view,318
437,detail_product_view,6529
778,add_to_cart,3960
676,add_to_cart,5674
146,home_page_view,3045
31,detail_product_view,1047
15,home_page_view,4496
649,home_page_view,5618
765,add_to_cart,270
59,add_to_cart,9012
444,purchase,9158
205,home_page_view,4396
80,purchase,5067
741,home_page_view,2092
312,purchase,756
110,add_to_cart,3713
841,add_to_cart,3325
137,home_page_view,9610
112,purchase,9276
801,purchase,4381
683,home_page_view,420
492,add_to_cart,3615
903,purchase,7670
124,add_to_cart,2431
386,home_page_view,7031
470,purchase,9197
986,home_page_view,7381
223,detail_product_view,7506
230,add_to_cart,3131
142,detail_product_view,451
435,add_to_cart,1527
61,detail_product_view,6282
321,add_to_cart,6544
651,add_to_cart,4280
262,purchase,440
730,purchase,1012
904,home_page_view,2157
807,add_to_cart,810
742,add_to_cart,1913
828,home_page_view,1843
987,purchase,7573
452,detail_product_view,6297
659,home_page_view,2286
86,home_page_view,5692
779,home_page_view,3249
393,add_to_cart,3390
645,detail_product_view,8523
153,detail_product_view,7193
608,purchase,3212
149,home_page_view,5205
758,home_page_view,425
357,home_page_view,5314
859,home_page_view,9983
631,home_page_view,2032
717,detail_product_view,7203
103,detail_product_view,3710
246,add_to_cart,1076
938,home_page_view,3336
638,purchase,8354
177,home_page_view,6019
69,add_to_cart,7283
677,detail_product_view,7731
225,detail_product_view,7244
450,purchase,8350
911,home_page_view,9365
736,add_to_cart,7849
861,detail_product_view,6269
108,add_to_cart,777
539,purchase,4072
432,detail_product_view,4819
666,detail_product_view,6754
211,detail_product_view,9088
615,add_to_cart,7160
241,detail_product_view,8225
13,detail_product_view,603
960,home_page_view,7167
946,purchase,9241
508,add_to_cart,3909
996,purchase,3100
410,detail_product_view,4851
673,detail_product_view,6859
335,purchase,5586
176,purchase,2057
923,purchase,7977
319,home_page_view,2571
845,add_to_cart,5543
935,home_page_view,2332
256,purchase,5081
952,home_page_view,5538
816,home_page_view,9175
170,home_page_view,9179
842,purchase,654
170,purchase,2265
491,detail_product_view,6804
283,purchase,2889
410,add_to_cart,962
918,add_to_cart,8026
394,detail_product_view,946
380,purchase,9854
68,detail_product_view,1203
370,detail_product_view,1853
69,add_to_cart,2612
596,detail_product_view,6883
870,purchase,699
359,detail_product_view,4498
639,add_to_cart,61
287,purchase,7652
744,home_page_view,6606
313,home_page_view,7444
534,add_to_cart,477
964,home_page_view,8869
29,detail_product_view,1967
973,purchase,4892
380,home_page_view,521
821,detail_product_view,9700
15,add_to_cart,8861
542,detail_product_view,2645
491,add_to_cart,3699
852,add_to_cart,2130
781,home_page_view,8066
954,home_page_view,7240
578,add_to_cart,4663
555,home_page_view,1913
335,purchase,7335
787,purchase,8365
947,add_to_cart,5960
611,purchase,5859
429,home_page_view,5464
698,purchase,6378
29,detail_product_view,3548
909,home_page_view,9018
13,detail_product_view,159
311,purchase,3526
585,purchase,3667
190,detail_product_view,9557
152,detail_product_view,2427
787,detail_product_view,3797
36,home_page_view,3890
398,detail_product_view,598
646,home_page_view,9296
774,add_to_cart,7874
518,purchase,3669
83,purchase,4236
237,purchase,8124
962,home_page_view,7127
361,detail_product_view,6465
941,detail_product_view,1077
403,purchase,1395
605,purchase,3425
860,add_to_cart,9967
45,home_page_view,9248
855,detail_product_view,7478
536,add_to_cart,5616
4,add_to_cart,6980
47,home_page_view,8250
100,detail_product_view,9409
883,home_page_view,9834
475,home_page_view,2663
734,detail_product_view,4982
130,detail_product_view,5948
667,home_page_view,8386
238,home_page_view,1870
217,add_to_cart,7439
100,home_page_view,1166
22,add_to_cart,7746
556,detail_product_view,7948
112,detail_product_view,8854
778,add_to_cart,2489
202,add_to_cart,5332
263,detail_product_view,9413
270,home_page_view,2659
966,purchase,2490
531,detail_product_view,2707
956,purchase,2665
861,add_to_cart,525
455,detail_product_view,642
942,home_page_view,2452
367,detail_product_view,9213
24,purchase,4273
446,purchase,3832
560,detail_product_view,6971
21,home_page_view,2061
23,detail_product_view,8222
430,purchase,5057
656,purchase,5179
93,detail_product_view,8973
95,add_to_cart,7188
327,purchase,4375
630,home_page_view,5587
275,detail_product_view,4281
662,home_page_view,4296
865,detail_product_view,9618
523,home_page_view,888
801,purchase,4280
601,home_page_view,6144
78,detail_product_view,4289
600,detail_product_view,4707
922,purchase,6439
77,add_to_cart,9368
155,purchase,9967
965,add_to_cart,1277
797,detail_product_view,6994
760,add_to_cart,8507
795,purchase,6966
187,add_to_cart,8590
843,purchase,5266
42,detail_product_view,6116
565,purchase,3534
116,purchase,1854
10,home_page_view,2056
307,home_page_view,8945
853,purchase,5936
106,purchase,9446
888,add_to_cart,4340
438,add_to_cart,6272
87,home_page_view,6197
283,purchase,7533
374,add_to_cart,6589
713,purchase,7914
953,add_to_cart,1516
60,add_to_cart,8944
454,detail_product_view,6180
399,add_to_cart,3098
730,purchase,6402
180,detail_product_view,8219
889,add_to_cart,4712
204,home_page_view,3769
681,add_to_cart,7682
842,home_page_view,9341
808,home_page_view,7673
518,home_page_view,8393
722,add_to_cart,3778
380,detail_product_view,4034
675,home_page_view,7020
525,purchase,3494
916,detail_product_view,6548
762,detail_product_view,834
143,detail_product_view,8335
945,purchase,7895
208,purchase,3425
246,home_page_view,9891
247,add_to_cart,4912
978,home_page_view,8216
715,purchase,5588
228,detail_product_view,5812
787,purchase,7796
925,purchase,9007
80,add_to_cart,2020
159,add_to_cart,7247
448,detail_product_view,3649
727,purchase,9726
203,add_to_cart,2806
514,home_page_view,7900
978,add_to_cart,9370
944,detail_product_view,3536
757,detail_product_view,1150
668,home_page_view,9771
34,add_to_cart,9970
204,detail_product_view,4899
266,home_page_view,4336
317,home_page_view,9124
619,add_to_cart,2331
280,home_page_view,2250
436,home_page_view,6394
532,add_to_cart,3025
671,home_page_view,3489
111,detail_product_view,9178
185,add_to_cart,7476
397,home_page_view,7192
109,purchase,3445
708,add_to_cart,8701
371,detail_product_view,5439
113,add_to_cart,6155
957,home_page_view,9055
141,detail_product_view,8133
286,add_to_cart,3034
843,add_to_cart,6023
79,home_page_view,8801
901,home_page_view,4117
469,purchase,3081
483,home_page_view,926
135,add_to_cart,1877
449,detail_product_view,7961
589,detail_product_view,9775
115,add_to_cart,6100
922,home_page_view,3210
333,purchase,1034
151,detail_product_view,6858
962,add_to_cart,1448
85,add_to_cart,1136
166,detail_product_view,4347
179,purchase,778
107,add_to_cart,2398
73,detail_product_view,51
709,detail_product_view,8267
102,add_to_cart,6710
637,home_page_view,3515
754,home_page_view,7171
699,home_page_view,1074
412,detail_product_view,1614
250,home_page_view,5521
87,home_page_view,4250
508,home_page_view,8247
515,purchase,5580
769,detail_product_view,6503
302,add_to_cart,7497
65,add_to_cart,1130
233,add_to_cart,272
475,add_to_cart,4548
489,detail_product_view,273
649,add_to_cart,3751
713,home_page_view,83
819,home_page_view,1269
902,add_to_cart,9451
183,purchase,5444
93,home_page_view,727
645,purchase,6689
731,detail_product_view,9241
410,add_to_cart,9577
504,add_to_cart,401
641,add_to_cart,9877
161,add_to_cart,5196
385,detail_product_view,6971
1,add_to_cart,8920
229,detail_product_view,7443
889,purchase,7571
877,purchase,5023
818,add_to_cart,7028
520,detail_product_view,2234
49,purchase,2843
187,home_page_view,6268
137,detail_product_view,2297
375,purchase,2640
135,home_page_view,2488
365,add_to_cart,9699
924,home_page_view,4094
210,purchase,4097
409,home_page_view,712
67,detail_product_view,5682
300,home_page_view,8226
708,purchase,9956
272,home_page_view,5847
877,detail_product_view,4857
360,add_to_cart,16
506,detail_product_view,6731
924,home_page_view,6017
372,detail_product_view,2211
603,purchase,7415
633,purchase,686
687,purchase,8653
569,add_to_cart,9383
207,home_page_view,4962
961,detail_product_view,6110
383,add_to_cart,1248
19,home_page_view,4200
424,detail_product_view,263
742,detail_product_view,6396
829,add_to_cart,654
498,home_page_view,9848
790,detail_product_view,8303
356,purchase,5032
916,detail_product_view,4901
873,home_page_view,7497
136,home_page_view,3846
19,home_page_view,5485
79,home_page_view,1865
25,purchase,547
266,home_page_view,2076
726,add_to_cart,2726
992,add_to_cart,553
15,home_page_view,8887
856,detail_product_view,8462
174,detail_product_view,2964
422,home_page_view,5554
319,add_to_cart,619
561,detail_product_view,8409
703,detail_product_view,1201
763,purchase,1960
658,home_page_view,454
128,home_page_view,985
404,home_page_view,4459
261,detail_product_view,2202
964,purchase,6314
703,purchase,8341
253,add_to_cart,3026
351,home_page_view,8660
643,home_page_view,7470
175,home_page_view,6806
779,home_page_view,5388
884,add_to_cart,1667
10,detail_product_view,5099
712,detail_product_view,1601
247,add_to_cart,1531
251,detail_product_view,4492
566,add_to_cart,5961
457,purchase,1037
402,purchase,631
884,detail_product_view,5105
790,add_to_cart,7559
965,detail_product_view,4675
34,detail_product_view,6846
47,add_to_cart,3045
908,home_page_view,8454
783,add_to_cart,5029
553,home_page_view,7075
656,detail_product_view,9318
631,purchase,2909
134,add_to_cart,6318
217,detail_product_view,1323
254,detail_product_view,5493
172,detail_product_view,5367
350,detail_product_view,8008
323,home_page_view,1728
655,purchase,3985
29,home_page_view,3235
915,detail_product_view,9457
552,detail_product_view,4202
210,detail_product_view,8965
887,add_to_cart,3629
724,add_to_cart,6835
257,add_to_cart,1895
946,purchase,1962
375,home_page_view,8131
974,detail_product_view,3714
205,home_page_view,887
358,home_page_view,1984
976,add_to_cart,254
308,purchase,3326
362,add_to_cart,7051
790,home_page_view,7471
31,detail_product_view,1938
280,detail_product_view,8396
545,add_to_cart,4678
329,purchase,6829
128,home_page_view,8320
841,add_to_cart,8121
419,detail_product_view,3094
135,purchase,8897
665,purchase,4712
913,add_to_cart,7799
142,detail_product_view,7524
486,purchase,3860
758,detail_product_view,1461
904,add_to_cart,2496
306,add_to_cart,8839
532,home_page_view,2169
704,purchase,6472
900,purchase,3303
330,home_page_view,4306
860,add_to_cart,50
514,home_page_view,4636
126,add_to_cart,6517
462,add_to_cart,2379
945,detail_product_view,4235
424,add_to_cart,2901
629,detail_product_view,2364
462,purchase,5127
675,purchase,704
203,home_page_view,2276
385,purchase,8865
30,purchase,7005
365,purchase,2256
56,home_page_view,5209
848,detail_product_view,5429
527,home_page_view,8043
759,detail_product_view,3848
721,purchase,8462
269,detail_product_view,3363
324,home_page_view,1072
435,home_page_view,8310
645,detail_product_view,788
4,add_to_cart,1012
174,detail_product_view,9787
451,detail_product_view,2137
829,purchase,6904
799,add_to_cart,743
33,home_page_view,3240
717,purchase,9926
257,add_to_cart,2851
790,add_to_cart,2464
10,add_to_cart,6478
137,purchase,8556
165,add_to_cart,5142
363,home_page_view,8980
734,purchase,2796
635,purchase,7252
381,purchase,3333
208,home_page_view,7957
68,purchase,7621
212,detail_product_view,9884
285,add_to_cart,1957
130,detail_product_view,1427
511,add_to_cart,7064
467,add_to_cart,4082
645,add_to_cart,9736
738,add_to_cart,5545
663,add_to_cart,7143
451,detail_product_view,7438
366,add_to_cart,7807
495,detail_product_view,713
881,home_page_view,2465
518,purchase,1539
917,home_page_view,7875
466,purchase,4556
127,add_to_cart,8291
585,purchase,3040
608,purchase,1937
662,detail_product_view,965
760,add_to_cart,819
39,detail_product_view,2476
612,purchase,3039
514,purchase,6236
239,purchase,5080
825,detail_product_view,8826
622,home_page_view,3133
101,home_page_view,3655
292,add_to_cart,3236
330,detail_product_view,6794
254,home_page_view,1915
364,home_page_view,3104
315,add_to_cart,5603
955,add_to_cart,2012
187,detail_product_view,1155
869,add_to_cart,8661
536,add_to_cart,6390
713,add_to_cart,9319
669,home_page_view,2654
146,detail_product_view,335
717,home_page_view,654
538,home_page_view,7316
225,home_page_view,1465
67,add_to_cart,645
34,add_to_cart,295
498,home_page_view,2217
745,add_to_cart,3890
406,purchase,4013
830,purchase,2659
931,purchase,4603
330,detail_product_view,5711
261,detail_product_view,3814
341,detail_product_view,8383
807,detail_product_view,6725
360,detail_product_view,1927
636,detail_product_view,6761
35,detail_product_view,2059
832,detail_product_view,469
16,detail_product_view,2625
195,home_page_view,4807
382,add_to_cart,3802
911,detail_product_view,8319
484,detail_product_view,4548
520,purchase,7806
121,home_page_view,6105
573,home_page_view,5057
953,purchase,2616
20,detail_product_view,1763
61,add_to_cart,5075
29,home_page_view,5123
683,purchase,1937
958,add_to_cart,3430
785,detail_product_view,8734
721,home_page_view,3146
671,detail_product_view,3241
897,purchase,12
448,add_to_cart,7546
260,purchase,7797
844,add_to_cart,3937
858,detail_product_view,480
631,detail_product_view,7353
618,home_page_view,4986
365,detail_product_view,4298
785,home_page_view,7415
992,purchase,2398
939,home_page_view,3894
478,purchase,2267
329,home_page_view,5111
764,purchase,3423
637,home_page_view,7494
200,detail_product_view,7999
923,purchase,9782
83,detail_product_view,9834
610,add_to_cart,1943
792,detail_product_view,5093
984,purchase,2143
240,home_page_view,5520
636,purchase,6996
909,detail_product_view,5257
761,detail_product_view,1565
531,detail_product_view,8128
326,add_to_cart,4472
901,purchase,3818
278,home_page_view,5910
762,add_to_cart,984
276,add_to_cart,9376
822,purchase,732
592,home_page_view,2078
908,add_to_cart,588
766,detail_product_view,9391
754,detail_product_view,2637
724,purchase,2888
34,add_to_cart,454
21,add_to_cart,3028
882,detail_product_view,2306
25,add_to_cart,9924
309,detail_product_view,5262
722,home_page_view,3504
651,detail_product_view,2985
687,home_page_view,8070
749,detail_product_view,4152
204,home_page_view,6552
238,home_page_view,5179
278,detail_product_view,4858
268,home_page_view,6884
435,purchase,8897
215,detail_product_view,10
482,add_to_cart,5
271,add_to_cart,1973
881,add_to_cart,7713
767,add_to_cart,9696
911,home_page_view,7758
62,home_page_view,4605
724,home_page_view,1363
716,detail_product_view,6543
602,purchase,3339
322,detail_product_view,47
148,purchase,4506
582,detail_product_view,6502
971,purchase,9524
58,detail_product_view,5424
835,add_to_cart,6554
167,detail_product_view,9413
838,detail_product_view,7103
351,purchase,1504
818,purchase,8514
994,add_to_cart,7081
964,add_to_cart,1680
62,add_to_cart,8728
212,purchase,1822
962,home_page_view,6886
591,purchase,7131
814,detail_product_view,9788
832,add_to_cart,8284
926,purchase,7618
248,add_to_cart,3015
59,add_to_cart,8619
942,detail_product_view,1489
531,detail_product_view,6726
955,detail_product_view,3881
958,purchase,6681
568,add_to_cart,3986
607,add_to_cart,5871
416,purchase,9316
798,home_page_view,3109
512,detail_product_view,12
668,add_to_cart,6644
266,add_to_cart,1272
271,home_page_view,9585
877,home_page_view,2622
715,add_to_cart,2358
394,purchase,9097
587,detail_product_view,8629
792,add_to_cart,2823
267,home_page_view,2911
724,purchase,9662
625,home_page_view,433
781,purchase,8472
548,home_page_view,1857
541,detail_product_view,2399
244,detail_product_view,8390
828,purchase,8199
137,detail_product_view,5924
475,home_page_view,8931
534,detail_product_view,260
840,add_to_cart,2754
937,purchase,4939
687,detail_product_view,7524
778,add_to_cart,5875
537,add_to_cart,997
41,detail_product_view,6154
951,detail_product_view,875
373,home_page_view,4125
265,add_to_cart,1566
67,purchase,4374
365,home_page_view,3496
901,add_to_cart,1230
627,home_page_view,712
65,purchase,806
471,add_to_cart,3747
444,purchase,5211
550,purchase,6018
183,purchase,6803
210,purchase,7203
132,purchase,6271
133,add_to_cart,8782
209,home_page_view,5761
362,home_page_view,1727
495,detail_product_view,1237
205,add_to_cart,2185
306,detail_product_view,6582
30,home_page_view,6647
804,add_to_cart,4829
336,add_to_cart,2129
622,purchase,2340
118,detail_product_view,6079
487,detail_product_view,1182
453,add_to_cart,2024
744,purchase,6656
726,add_to_cart,5527
